fpr,tpr,threshold
0.283495145631068,0.6114649681528662,0.5043696165084839
0.283495145631068,0.613588110403397,0.5040605068206787
0.2854368932038835,0.613588110403397,0.503929078578949
0.2854368932038835,0.6199575371549894,0.5036680698394775
0.2912621359223301,0.6199575371549894,0.5030927658081055
0.2912621359223301,0.6242038216560509,0.5028048753738403
0.29320388349514565,0.6242038216560509,0.5027408003807068
0.29320388349514565,0.6263269639065817,0.5026989579200745
0.29514563106796116,0.6263269639065817,0.502569317817688
0.29514563106796116,0.6284501061571125,0.5025667548179626
0.2970873786407767,0.6284501061571125,0.5025650262832642
0.2970873786407767,0.6305732484076433,0.5024258494377136
0.3048543689320388,0.6305732484076433,0.5010507702827454
0.3048543689320388,0.6326963906581741,0.5009642243385315
0.3106796116504854,0.6326963906581741,0.5003626942634583
0.3106796116504854,0.6348195329087049,0.5002399682998657
0.312621359223301,0.6348195329087049,0.5001250505447388
0.312621359223301,0.6369426751592356,0.5001066327095032
0.3145631067961165,0.6369426751592356,0.5001019239425659
0.3145631067961165,0.6390658174097664,0.4998889863491058
0.32038834951456313,0.6390658174097664,0.4984649121761322
0.32038834951456313,0.643312101910828,0.4978330731391907
0.32427184466019415,0.643312101910828,0.4974972605705261
0.32427184466019415,0.6454352441613588,0.4973424673080444
0.3262135922330097,0.6454352441613588,0.4972607493400574
0.3262135922330097,0.6475583864118896,0.4970269501209259
0.3339805825242718,0.6475583864118896,0.4964479506015777
0.3339805825242718,0.6518046709129511,0.4962721467018127
0.3359223300970874,0.6518046709129511,0.4962213933467865
0.3359223300970874,0.6602972399150743,0.4949412047863006
0.33980582524271846,0.6602972399150743,0.4944975078105926
0.33980582524271846,0.6645435244161358,0.4942575395107269
0.341747572815534,0.6645435244161358,0.4942120909690857
0.341747572815534,0.6666666666666666,0.4940511882305145
0.34368932038834954,0.6666666666666666,0.4937600493431091
0.34368932038834954,0.6709129511677282,0.4933429360389709
0.34563106796116505,0.6709129511677282,0.4931343495845794
0.34563106796116505,0.6794055201698513,0.491717666387558
0.34757281553398056,0.6794055201698513,0.4915821850299835
0.34757281553398056,0.6815286624203821,0.491007387638092
0.34951456310679613,0.6815286624203821,0.4907480180263519
0.34951456310679613,0.6836518046709129,0.4906292855739593
0.35145631067961164,0.6836518046709129,0.4904266595840454
0.35145631067961164,0.6857749469214437,0.4903927743434906
0.3533980582524272,0.6857749469214437,0.490201473236084
0.3533980582524272,0.6900212314225053,0.4900522232055664
0.3592233009708738,0.6900212314225053,0.4890057444572449
0.3592233009708738,0.6963906581740976,0.4884372055530548
0.3611650485436893,0.6963906581740976,0.4882983267307281
0.3611650485436893,0.6985138004246284,0.4879895150661468
0.36310679611650487,0.6985138004246284,0.4878358244895935
0.36310679611650487,0.70276008492569,0.4873692989349365
0.3650485436893204,0.70276008492569,0.4865509271621704
0.3650485436893204,0.7048832271762208,0.4863085150718689
0.36699029126213595,0.7048832271762208,0.4862944781780243
